order_date,order_number,line_item,product_key,quantity,customer_key,store_key,currency_code,delivery_date
2019-03-16,1536017,1,1609,2,1013352,0,GBP,2019-03-25
2019-03-16,1536017,2,1612,1,1013352,0,GBP,2019-03-25
2019-03-16,1536017,3,395,2,1013352,0,GBP,2019-03-25
2019-03-16,1536018,1,1328,3,1367439,45,USD,
2019-03-16,1536018,2,2076,5,1367439,45,USD,
2019-03-16,1536019,1,1815,2,1952591,0,USD,2019-03-20
2019-03-16,1536019,2,105,1,1952591,0,USD,2019-03-20
2019-03-16,1536019,3,1563,2,1952591,0,USD,2019-03-20
2019-03-16,1536020,1,1682,9,1519854,49,USD,
2019-03-16,1536020,2,1718,3,1519854,49,USD,
2019-03-16,1536021,1,1627,2,350496,10,CAD,
2019-03-16,1536021,2,110,1,350496,10,CAD,
2019-03-16,1536022,1,845,3,1813480,54,USD,
2019-03-16,1536022,2,1184,6,1813480,54,USD,
2019-03-17,1537000,1,453,6,1100448,42,GBP,
2019-03-18,1538000,1,453,1,1788365,63,USD,
2019-03-18,1538002,1,451,2,373120,9,CAD,
2019-03-18,1538002,2,1403,2,373120,9,CAD,
2019-03-18,1538002,3,2186,6,373120,9,CAD,
2019-03-18,1538002,4,1777,1,373120,9,CAD,
2019-03-18,1538003,1,1498,2,410798,26,EUR,
2019-03-18,1538003,2,1574,5,410798,26,EUR,
2019-03-18,1538003,3,7,7,410798,26,EUR,
2019-03-18,1538003,4,441,2,410798,26,EUR,
2019-03-19,1539000,1,69,4,2053447,63,USD,
2019-03-19,1539000,2,1728,1,2053447,63,USD,
2019-03-19,1539000,3,1714,7,2053447,63,USD,
2019-03-19,1539000,4,1424,4,2053447,63,USD,
2019-03-19,1539001,1,423,3,1981004,55,USD,
2019-03-19,1539002,1,1952,2,581047,20,EUR,
2019-04-24,1575000,1,1715,4,717682,0,EUR,2019-04-29
2019-04-24,1575002,1,1224,6,1181370,42,GBP,
2019-04-24,1575003,1,1440,9,930705,0,GBP,2019-04-30
2019-04-25,1576001,1,186,10,1561561,0,USD,2019-04-28
2019-04-25,1576002,1,1071,1,1418168,48,USD,
2019-04-25,1576003,1,1581,1,864479,33,EUR,
2019-04-25,1576004,1,1445,3,247443,0,CAD,2019-04-27
2019-04-25,1576005,1,666,1,1909425,48,USD,
2019-04-25,1576006,1,2490,2,410819,0,EUR,2019-04-28
2019-04-25,1576006,2,424,6,410819,0,EUR,2019-04-28
2019-04-25,1576007,1,1647,2,1504353,59,USD,
2019-04-25,1576007,2,1066,2,1504353,59,USD,
2019-04-25,1576008,1,1429,1,1772294,0,USD,2019-04-29
2019-04-25,1576008,2,1365,3,1772294,0,USD,2019-04-29
2019-04-25,1576008,3,858,3,1772294,0,USD,2019-04-29
2019-04-25,1576008,4,694,5,1772294,0,USD,2019-04-29
2019-04-26,1577000,1,1408,3,1746364,55,USD,
2019-04-26,1577002,1,1598,8,486512,22,EUR,
2019-04-26,1577002,2,60,2,486512,22,EUR,
2019-04-26,1577002,3,1512,6,486512,22,EUR,
2019-04-26,1577003,1,694,1,1461248,53,USD,
2019-04-26,1577006,1,1172,3,1710324,62,USD,
2019-04-26,1577006,2,521,5,1710324,62,USD,
2019-04-26,1577006,3,98,1,1710324,62,USD,
2019-04-26,1577006,4,1500,8,1710324,62,USD,
2019-04-26,1577006,5,516,4,1710324,62,USD,
2019-04-26,1577006,6,391,2,1710324,62,USD,
2019-04-26,1577006,7,649,2,1710324,62,USD,
2019-04-26,1577007,1,439,1,261256,8,CAD,
2019-04-26,1577007,2,993,1,261256,8,CAD,
2019-04-26,1577008,1,92,4,1370349,0,USD,2019-04-30
2019-04-26,1577008,2,1147,4,1370349,0,USD,2019-04-30
2019-04-27,1578001,1,1684,1,986809,0,GBP,2019-05-01
2019-04-27,1578001,2,452,2,986809,0,GBP,2019-05-01
2019-04-27,1578001,3,1642,7,986809,0,GBP,2019-05-01
2019-04-27,1578002,1,1549,8,1574307,54,USD,
2019-04-27,1578002,2,429,2,1574307,54,USD,
2019-04-27,1578002,3,1015,1,1574307,54,USD,
2019-04-27,1578003,1,1610,4,1706908,65,USD,
2019-04-27,1578003,2,648,2,1706908,65,USD,
2019-04-27,1578005,1,58,2,1498538,65,USD,
2019-04-27,1578005,2,1602,1,1498538,65,USD,
2019-04-27,1578005,3,483,6,1498538,65,USD,
2019-04-27,1578006,1,434,1,2014226,51,USD,
2019-04-27,1578006,2,103,3,2014226,51,USD,
2019-04-27,1578006,3,394,5,2014226,51,USD,
2019-04-27,1578006,4,2075,8,2014226,51,USD,
2019-04-27,1578007,1,1691,1,101064,6,AUD,
2019-04-27,1578007,2,1803,7,101064,6,AUD,
2019-04-27,1578007,3,98,1,101064,6,AUD,
2019-04-27,1578008,1,1544,3,1476648,64,USD,
2019-04-27,1578009,1,1349,4,959948,0,GBP,2019-05-01
2019-04-27,1578009,2,2514,1,959948,0,GBP,2019-05-01
2019-04-27,1578009,3,661,2,959948,0,GBP,2019-05-01
2019-04-27,1578010,1,1429,1,695043,16,EUR,
2019-04-27,1578011,1,1307,4,879917,31,EUR,
2019-04-27,1578011,2,1591,1,879917,31,EUR,
2019-04-27,1578012,1,435,5,438398,27,EUR,
2019-04-27,1578012,2,1464,5,438398,27,EUR,
2019-04-27,1578012,3,1605,2,438398,27,EUR,
2019-04-27,1578012,4,1650,1,438398,27,EUR,
2019-04-27,1578012,5,1667,3,438398,27,EUR,
2019-04-27,1578012,6,430,1,438398,27,EUR,
2019-04-27,1578013,1,150,5,826491,31,EUR,
2019-04-27,1578013,2,313,8,826491,31,EUR,
2019-04-27,1578013,3,1046,7,826491,31,EUR,
2019-04-27,1578013,4,1770,6,826491,31,EUR,
2019-04-27,1578014,1,1588,2,1706247,66,USD,
2019-04-27,1578014,2,608,6,1706247,66,USD,
2019-04-27,1578014,3,498,3,1706247,66,USD,
2019-04-27,1578015,1,459,2,950698,36,GBP,
2019-04-27,1578016,1,1671,2,1886594,48,USD,
2019-04-27,1578018,1,1733,1,301503,0,CAD,2019-04-29
2019-04-27,1578018,2,139,2,301503,0,CAD,2019-04-29
2019-04-27,1578019,1,419,2,323390,8,CAD,
2019-04-27,1578019,2,1965,2,323390,8,CAD,
2019-04-27,1578019,3,122,5,323390,8,CAD,
2019-04-27,1578019,4,110,4,323390,8,CAD,
2019-04-27,1578019,5,1437,3,323390,8,CAD,
2019-04-27,1578020,1,2015,1,816104,0,EUR,2019-04-29
2019-04-27,1578021,1,82,4,1055766,39,GBP,
2019-04-27,1578021,3,1686,2,1055766,39,GBP,
2019-04-27,1578021,4,2504,3,1055766,39,GBP,
2019-04-28,1579000,1,425,2,1561764,0,USD,2019-05-03
2019-04-28,1579000,2,1651,1,1561764,0,USD,2019-05-03
2019-04-28,1579001,1,100,3,1880727,48,USD,
2019-04-28,1579001,2,1639,1,1880727,48,USD,
2019-04-28,1579001,3,422,1,1880727,48,USD,
2019-04-29,1580000,1,446,3,681072,18,EUR,
2019-04-29,1580001,1,1695,3,807958,34,EUR,
2019-04-29,1580002,1,1288,2,502900,27,EUR,
2019-04-29,1580003,1,1665,2,1221793,45,USD,
2019-04-29,1580004,1,182,1,976172,36,GBP,
2019-04-29,1580005,1,1452,5,580291,0,EUR,2019-05-04
2019-04-29,1580006,1,1500,4,952747,39,GBP,
2019-04-29,1580007,1,1704,1,1528345,0,USD,2019-05-05
2019-04-29,1580007,2,439,2,1528345,0,USD,2019-05-05
2019-04-29,1580007,3,631,2,1528345,0,USD,2019-05-05
2019-04-29,1580008,1,372,3,198616,0,AUD,2019-05-01
2019-04-29,1580009,1,712,3,1075190,37,GBP,
2019-04-29,1580009,2,480,5,1075190,37,GBP,
2019-04-29,1580010,1,1296,4,1941801,61,USD,
2019-04-29,1580010,2,529,4,1941801,61,USD,
2019-04-29,1580010,3,963,8,1941801,61,USD,
2019-04-29,1580010,4,58,3,1941801,61,USD,
2019-04-29,1580011,1,961,3,1234624,47,USD,
2019-04-29,1580013,1,1576,4,489501,24,EUR,
2019-04-29,1580013,2,1780,2,489501,24,EUR,
2019-04-29,1580013,3,106,2,489501,24,EUR,
2019-04-29,1580013,4,1531,1,489501,24,EUR,
2019-04-29,1580013,5,1901,1,489501,24,EUR,
2019-04-29,1580013,6,86,1,489501,24,EUR,
2019-04-29,1580014,1,1476,3,1358700,47,USD,
2019-04-29,1580014,2,107,1,1358700,47,USD,
2019-04-29,1580014,4,539,3,1358700,47,USD,
2019-04-29,1580014,5,1732,2,1358700,47,USD,
2019-04-29,1580014,6,1557,2,1358700,47,USD,
2019-04-29,1580015,1,1685,2,1618579,64,USD,
2019-04-30,1581000,1,102,3,1130205,37,GBP,
2019-04-30,1581000,2,1373,2,1130205,37,GBP,
2019-04-30,1581001,1,1521,1,2007028,56,USD,
2019-04-30,1581001,2,1518,1,2007028,56,USD,
2019-04-30,1581002,1,2186,3,452209,19,EUR,
2019-04-30,1581002,2,1199,1,452209,19,EUR,
2019-04-30,1581003,1,630,3,949448,42,GBP,
2019-04-30,1581004,1,108,4,870682,31,EUR,
2019-04-30,1581004,2,88,2,870682,31,EUR,
2019-04-30,1581005,1,515,6,1262082,66,USD,
2019-04-30,1581005,2,1380,3,1262082,66,USD,
2019-04-30,1581005,3,1427,2,1262082,66,USD,
2019-04-30,1581006,1,2512,3,1240910,65,USD,
2019-04-30,1581006,2,1966,3,1240910,65,USD,
2019-04-30,1581007,1,457,3,1974345,57,USD,
2019-04-30,1581007,2,1467,1,1974345,57,USD,
2019-04-30,1581007,3,1638,2,1974345,57,USD,
2019-04-30,1581008,1,450,8,122533,5,AUD,
2019-04-30,1581008,2,316,6,122533,5,AUD,
2019-04-30,1581008,3,2097,2,122533,5,AUD,
2019-04-30,1581008,4,455,3,122533,5,AUD,
2019-04-30,1581009,1,1089,3,1710320,44,USD,
2019-04-30,1581010,1,2433,2,1413890,59,USD,
2019-04-30,1581010,2,1637,1,1413890,59,USD,
2019-04-30,1581010,3,1113,6,1413890,59,USD,
2019-04-30,1581011,1,1489,1,194359,1,AUD,
2019-04-30,1581011,2,1066,4,194359,1,AUD,
2019-04-30,1581011,3,447,1,194359,1,AUD,
2019-04-30,1581012,1,1409,10,894252,33,EUR,
2019-04-30,1581012,2,1301,6,894252,33,EUR,
2019-04-30,1581013,1,726,3,1961975,50,USD,
2019-04-30,1581014,1,1623,4,930820,42,GBP,
2019-04-30,1581014,2,1703,1,930820,42,GBP,
2019-04-30,1581014,3,115,3,930820,42,GBP,
2019-04-30,1581015,1,365,2,1716510,65,USD,
2019-04-30,1581015,2,46,3,1716510,65,USD,
2019-04-30,1581016,1,1414,7,373746,0,CAD,2019-05-03
2019-04-30,1581016,2,2206,1,373746,0,CAD,2019-05-03
2019-04-30,1581017,1,1601,1,1251398,59,USD,
2019-04-30,1581018,1,442,1,1664688,63,USD,
2019-04-30,1581018,2,1282,2,1664688,63,USD,
2019-04-30,1581018,3,1361,7,1664688,63,USD,
2019-04-30,1581018,4,1451,4,1664688,63,USD,
2019-04-30,1581019,1,332,7,1232857,65,USD,
2019-04-30,1581019,2,880,3,1232857,65,USD,
2019-04-30,1581019,3,1672,2,1232857,65,USD,
2019-04-30,1581019,4,1109,1,1232857,65,USD,
2019-04-30,1581019,5,1692,10,1232857,65,USD,
2019-04-30,1581019,6,1609,2,1232857,65,USD,
2019-04-30,1581019,7,1447,5,1232857,65,USD,
2019-04-30,1581020,1,1093,10,1630103,0,USD,2019-05-04
2019-04-30,1581020,2,346,4,1630103,0,USD,2019-05-04
2019-04-30,1581020,3,1730,7,1630103,0,USD,2019-05-04
2019-04-30,1581020,4,698,1,1630103,0,USD,2019-05-04
2019-04-30,1581022,1,460,4,2013811,45,USD,
2019-04-30,1581022,2,416,2,2013811,45,USD,
2019-05-01,1582000,1,1708,2,1528439,61,USD,
2019-05-01,1582000,2,84,2,1528439,61,USD,
2019-05-01,1582001,1,2107,1,435655,0,EUR,2019-05-06
2019-05-01,1582001,2,2070,1,435655,0,EUR,2019-05-06
2019-05-01,1582002,1,1839,5,268465,8,CAD,
2019-05-01,1582003,1,457,3,1758053,56,USD,
2019-05-01,1582004,1,1409,6,1524144,0,USD,2019-05-03
2019-05-01,1582005,1,1705,5,853416,32,EUR,
2019-05-01,1582006,1,1422,10,1550543,0,USD,2019-05-05
2019-05-01,1582006,2,342,6,1550543,0,USD,2019-05-05
2019-05-01,1582006,3,348,2,1550543,0,USD,2019-05-05
2019-05-01,1582006,4,83,7,1550543,0,USD,2019-05-05
2019-05-01,1582007,1,1688,4,1929255,62,USD,
2019-05-01,1582008,1,447,2,180605,0,AUD,2019-05-05
2019-05-01,1582010,1,1459,7,1823888,0,USD,2019-05-05
2019-05-01,1582010,2,1644,3,1823888,0,USD,2019-05-05
2019-05-01,1582011,1,2169,2,1522232,56,USD,
2019-05-01,1582012,1,554,3,1373028,61,USD,
2019-05-01,1582013,1,1193,1,1883844,53,USD,
2019-05-01,1582013,2,1520,1,1883844,53,USD,
2019-05-01,1582013,3,1709,7,1883844,53,USD,
2019-05-01,1582014,1,2011,1,1483091,66,USD,
2019-05-01,1582014,2,431,8,1483091,66,USD,
2019-05-01,1582015,1,708,4,1764261,0,USD,2019-05-05
2019-05-01,1582016,1,1414,3,213183,10,CAD,
2019-05-01,1582017,1,669,1,181622,5,AUD,
2019-05-01,1582019,1,83,1,1430214,51,USD,
2019-05-01,1582020,1,1453,2,1736536,51,USD,
2019-05-01,1582021,1,428,9,1404328,55,USD,
2019-05-01,1582021,2,57,2,1404328,55,USD,
2019-05-01,1582021,3,95,8,1404328,55,USD,
2019-05-01,1582022,1,1229,2,763337,29,EUR,
2019-05-01,1582023,1,1676,3,1319752,45,USD,
2019-05-01,1582023,2,1516,5,1319752,45,USD,
2019-05-01,1582025,1,439,1,1086276,42,GBP,
2019-05-01,1582025,2,114,6,1086276,42,GBP,
2019-05-01,1582027,1,1578,1,701625,30,EUR,
2019-05-01,1582027,2,1691,2,701625,30,EUR,
2019-05-01,1582027,3,1434,4,701625,30,EUR,
2019-05-01,1582028,1,25,7,1169886,38,GBP,
2019-05-01,1582028,3,460,3,1169886,38,GBP,
2019-05-01,1582028,4,90,4,1169886,38,GBP,
2019-05-01,1582029,1,1620,2,252545,0,CAD,2019-05-10
2019-05-01,1582029,2,427,6,252545,0,CAD,2019-05-10
2019-05-01,1582029,3,1019,1,252545,0,CAD,2019-05-10
2019-05-01,1582030,1,1522,8,1583892,63,USD,
2019-05-01,1582030,2,67,3,1583892,63,USD,
2019-05-01,1582030,3,2512,1,1583892,63,USD,
2019-05-01,1582030,4,1748,4,1583892,63,USD,
2019-05-01,1582030,5,9,1,1583892,63,USD,
2019-05-01,1582030,7,1810,3,1583892,63,USD,
2019-05-01,1582031,1,536,3,1756123,0,USD,2019-05-07
2019-05-01,1582031,2,1590,4,1756123,0,USD,2019-05-07
2019-05-01,1582031,3,1657,3,1756123,0,USD,2019-05-07
2019-05-01,1582031,4,1102,6,1756123,0,USD,2019-05-07
2019-05-01,1582033,1,58,4,561001,23,EUR,
2019-05-01,1582033,2,2103,6,561001,23,EUR,
2019-05-01,1582033,3,260,3,561001,23,EUR,
2019-05-01,1582033,4,1612,2,561001,23,EUR,
2019-05-01,1582034,1,705,2,2026978,0,USD,2019-05-06
2019-05-01,1582034,2,455,6,2026978,0,USD,2019-05-06
2019-05-01,1582034,3,1971,2,2026978,0,USD,2019-05-06
2019-05-01,1582035,1,2505,1,2012168,62,USD,
2019-05-01,1582035,2,1489,1,2012168,62,USD,
2019-05-01,1582035,3,1577,4,2012168,62,USD,
2019-05-01,1582035,4,436,3,2012168,62,USD,
2019-05-01,1582035,5,499,1,2012168,62,USD,
2019-05-02,1583000,1,674,6,1035342,38,GBP,
2019-05-02,1583000,2,368,2,1035342,38,GBP,
2019-05-02,1583001,1,1770,7,805914,34,EUR,
2019-05-02,1583001,2,485,2,805914,34,EUR,
2019-05-02,1583001,3,1649,2,805914,34,EUR,
2019-05-02,1583002,1,420,2,1313504,47,USD,
2019-05-02,1583002,2,67,1,1313504,47,USD,
2019-05-02,1583003,1,1673,1,881169,34,EUR,
2019-05-02,1583003,2,1150,3,881169,34,EUR,
2019-05-02,1583004,1,494,3,2080157,49,USD,
2019-05-02,1583005,1,1109,8,1867338,62,USD,
2019-05-02,1583005,2,1823,8,1867338,62,USD,
2019-05-02,1583005,3,1437,2,1867338,62,USD,
2019-05-02,1583007,1,2237,1,1727849,59,USD,
2019-05-02,1583007,2,70,2,1727849,59,USD,
2019-05-02,1583007,3,1055,8,1727849,59,USD,
2019-05-02,1583007,4,2005,6,1727849,59,USD,
2019-05-02,1583007,5,68,1,1727849,59,USD,
2019-05-02,1583007,6,1155,1,1727849,59,USD,
2019-05-02,1583008,1,1657,2,1872442,66,USD,
2019-05-02,1583008,2,440,1,1872442,66,USD,
2019-05-02,1583009,1,5,1,1586481,64,USD,
2019-05-02,1583009,3,460,1,1586481,64,USD,
2019-05-02,1583009,4,1073,3,1586481,64,USD,
2019-05-02,1583011,1,616,5,1426124,44,USD,
2019-05-02,1583011,2,2152,5,1426124,44,USD,
2019-05-02,1583012,1,2491,3,261910,9,CAD,
2019-05-02,1583013,1,934,1,1915808,0,USD,2019-05-08
2019-05-02,1583016,1,793,5,1679618,55,USD,
2019-05-02,1583016,2,1298,6,1679618,55,USD,
2019-05-02,1583017,1,112,7,1203510,64,USD,
2019-05-02,1583017,2,337,2,1203510,64,USD,
2019-05-02,1583017,3,959,1,1203510,64,USD,
2019-05-02,1583017,4,454,1,1203510,64,USD,
2019-05-02,1583017,5,1663,2,1203510,64,USD,
2019-05-02,1583017,6,1460,6,1203510,64,USD,
2019-05-02,1583017,7,1009,3,1203510,64,USD,
2019-05-02,1583018,1,110,1,836922,0,EUR,2019-05-06
2019-05-02,1583019,1,2112,4,1732784,0,USD,2019-05-05
2019-05-02,1583019,2,1814,7,1732784,0,USD,2019-05-05
2019-05-02,1583019,3,2514,3,1732784,0,USD,2019-05-05
2019-05-02,1583020,1,89,2,1445195,43,USD,
2019-05-02,1583020,2,532,5,1445195,43,USD,
2019-05-02,1583020,3,1534,10,1445195,43,USD,
2019-05-02,1583020,4,1425,2,1445195,43,USD,
2019-05-02,1583020,5,1427,2,1445195,43,USD,
2019-05-02,1583021,1,71,5,873119,34,EUR,
2019-05-02,1583022,1,2434,10,1213515,43,USD,
2019-05-02,1583023,1,422,9,1579183,57,USD,
2019-05-02,1583023,2,1485,3,1579183,57,USD,
2019-05-02,1583024,1,1643,1,1528611,47,USD,
2019-05-02,1583024,2,1328,2,1528611,47,USD,
2019-05-02,1583024,3,58,5,1528611,47,USD,
2019-05-02,1583024,4,51,7,1528611,47,USD,
2019-05-02,1583025,1,1798,1,1091961,39,GBP,
2019-05-02,1583027,1,1495,1,98002,6,AUD,
2019-05-02,1583027,2,1605,3,98002,6,AUD,
2019-05-02,1583027,3,385,3,98002,6,AUD,
2019-05-02,1583028,1,2106,3,1727849,0,USD,2019-05-08
2019-05-02,1583028,2,1645,6,1727849,0,USD,2019-05-08
2019-05-02,1583028,3,1154,7,1727849,0,USD,2019-05-08
2019-05-02,1583030,1,1612,4,1248028,53,USD,
2019-05-02,1583031,1,148,1,2098944,59,USD,
2019-05-02,1583032,1,606,1,535791,21,EUR,
2019-05-02,1583032,2,103,6,535791,21,EUR,
2019-05-02,1583033,1,1591,7,1785081,0,USD,2019-05-08
2019-05-02,1583034,1,69,3,1929631,0,USD,2019-05-05
2019-05-02,1583034,3,1005,3,1929631,0,USD,2019-05-05
2019-05-02,1583035,1,318,2,1385491,66,USD,
2019-05-02,1583035,2,1687,1,1385491,66,USD,
2019-05-02,1583035,3,1985,3,1385491,66,USD,
2019-05-02,1583036,1,1287,1,1410305,44,USD,
2019-05-02,1583036,2,1266,2,1410305,44,USD,
2019-05-02,1583037,1,1290,1,856705,31,EUR,
2019-05-03,1584000,1,419,2,734455,29,EUR,
2019-05-03,1584001,1,1174,7,403332,20,EUR,
2019-05-03,1584001,2,663,2,403332,20,EUR,
2019-05-03,1584002,1,1916,2,1697467,0,USD,2019-05-06
2019-05-03,1584002,2,103,2,1697467,0,USD,2019-05-06
2019-05-03,1584003,1,1658,6,1146324,38,GBP,
2019-05-03,1584003,2,402,1,1146324,38,GBP,
2019-05-03,1584003,3,1609,1,1146324,38,GBP,
2019-05-03,1584003,4,379,8,1146324,38,GBP,
2019-05-03,1584004,1,1523,3,42840,6,AUD,
2019-05-03,1584004,2,144,2,42840,6,AUD,
2019-05-03,1584005,1,1408,9,392376,9,CAD,
2019-05-03,1584006,1,1823,1,1602426,64,USD,
2019-05-03,1584006,2,974,4,1602426,64,USD,
2019-05-03,1584007,1,420,1,1203511,55,USD,
2019-05-03,1584007,2,1120,4,1203511,55,USD,
2019-05-03,1584008,1,1473,6,1384305,54,USD,
2019-05-03,1584009,1,507,3,1234648,0,USD,2019-05-06
2019-05-03,1584009,2,182,1,1234648,0,USD,2019-05-06
2019-05-03,1584010,1,1726,2,530618,21,EUR,
2019-05-03,1584010,2,1126,2,530618,21,EUR,
2019-05-03,1584011,1,2095,6,1529022,64,USD,
2019-05-03,1584012,1,615,1,613510,17,EUR,
2019-05-03,1584013,1,765,4,1053209,42,GBP,
2019-05-03,1584014,1,1432,9,366365,0,CAD,2019-05-07
2019-05-03,1584014,2,2090,4,366365,0,CAD,2019-05-07
2019-05-03,1584014,3,83,3,366365,0,CAD,2019-05-07
2019-05-03,1584014,4,1351,8,366365,0,CAD,2019-05-07
2019-05-03,1584015,1,292,3,1546746,63,USD,
2019-05-03,1584015,2,841,7,1546746,63,USD,
2019-05-03,1584015,3,1284,1,1546746,63,USD,
2019-05-03,1584015,4,1494,1,1546746,63,USD,
2019-05-03,1584015,5,1583,3,1546746,63,USD,
2019-05-03,1584016,1,2167,1,1294690,0,USD,2019-05-06
2019-05-03,1584016,2,181,8,1294690,0,USD,2019-05-06
2019-05-03,1584016,3,1575,1,1294690,0,USD,2019-05-06
2019-05-03,1584018,1,1784,3,1450086,62,USD,
2019-05-03,1584019,1,1677,1,1129712,42,GBP,
2019-05-03,1584019,2,1312,1,1129712,42,GBP,
2019-05-03,1584019,3,1538,1,1129712,42,GBP,
2019-05-03,1584019,4,25,4,1129712,42,GBP,
2019-05-03,1584020,1,1689,5,1003708,0,GBP,2019-05-05
2019-05-03,1584021,1,1569,8,1806153,45,USD,
2019-05-03,1584021,2,78,5,1806153,45,USD,
2019-05-03,1584021,3,1519,3,1806153,45,USD,
2019-05-03,1584021,4,1165,10,1806153,45,USD,
2019-05-03,1584022,1,1693,6,1745076,55,USD,
2019-05-03,1584022,2,152,1,1745076,55,USD,
2019-05-03,1584022,3,708,8,1745076,55,USD,
2019-05-03,1584022,4,458,1,1745076,55,USD,
2019-05-03,1584022,5,751,1,1745076,55,USD,
2019-05-03,1584022,6,437,6,1745076,55,USD,
2019-05-03,1584023,1,104,6,945870,39,GBP,
2019-05-03,1584024,1,1420,2,1509978,43,USD,
2019-05-03,1584024,2,1573,3,1509978,43,USD,
2019-05-03,1584024,3,1620,7,1509978,43,USD,
2019-05-03,1584024,4,1744,3,1509978,43,USD,
2019-05-03,1584025,1,1678,5,519726,24,EUR,
2019-05-03,1584026,1,1726,2,211809,0,CAD,2019-05-06
2019-05-03,1584026,2,348,6,211809,0,CAD,2019-05-06
2019-05-03,1584026,3,431,1,211809,0,CAD,2019-05-06
2019-05-03,1584026,4,1584,1,211809,0,CAD,2019-05-06
2019-05-03,1584027,1,1564,7,505034,27,EUR,
2019-05-03,1584027,2,2503,1,505034,27,EUR,
2019-05-03,1584027,3,114,8,505034,27,EUR,
2019-05-03,1584027,5,445,2,505034,27,EUR,
2019-05-03,1584027,6,443,1,505034,27,EUR,
2019-05-03,1584027,7,500,4,505034,27,EUR,
2019-05-04,1585000,1,47,2,491289,0,EUR,2019-05-09
2019-05-04,1585000,2,1764,2,491289,0,EUR,2019-05-09
2019-05-04,1585002,1,1532,9,1720025,55,USD,
2019-05-04,1585003,1,1452,2,444252,26,EUR,
2019-05-04,1585003,2,440,5,444252,26,EUR,
2019-05-04,1585003,3,946,1,444252,26,EUR,
2019-05-04,1585005,1,1515,2,1417693,54,USD,
2019-05-04,1585005,2,1425,1,1417693,54,USD,
2019-05-04,1585005,3,1411,5,1417693,54,USD,
2019-05-04,1585005,4,1617,1,1417693,54,USD,
2019-05-04,1585006,1,78,3,1811434,61,USD,
2019-05-04,1585006,2,782,2,1811434,61,USD,
2019-05-04,1585007,1,379,1,1310468,0,USD,2019-05-07
2019-05-04,1585007,2,1718,7,1310468,0,USD,2019-05-07
2019-05-04,1585007,3,1343,3,1310468,0,USD,2019-05-07
2019-05-04,1585007,4,1471,2,1310468,0,USD,2019-05-07
2019-05-04,1585008,1,1256,4,343095,8,CAD,
2019-05-04,1585008,2,357,3,343095,8,CAD,
2019-05-04,1585008,3,1702,1,343095,8,CAD,
2019-05-04,1585008,4,433,2,343095,8,CAD,
2019-05-04,1585009,1,120,8,1833178,45,USD,
2019-05-04,1585010,1,462,1,2059385,66,USD,
2019-05-04,1585011,1,1046,2,755845,29,EUR,
2019-05-04,1585011,2,826,1,755845,29,EUR,
2019-05-04,1585011,3,90,3,755845,29,EUR,
2019-05-04,1585012,1,1614,4,956943,37,GBP,
2019-05-04,1585013,1,1585,4,311575,8,CAD,
2019-05-04,1585014,1,1807,4,1629676,65,USD,
2019-05-04,1585015,1,1408,1,1104581,39,GBP,
2019-05-04,1585015,2,2452,2,1104581,39,GBP,
2019-05-04,1585015,3,693,1,1104581,39,GBP,
2019-05-04,1585015,4,436,5,1104581,39,GBP,
2019-05-04,1585016,1,359,6,497370,22,EUR,
2019-05-04,1585016,2,1667,2,497370,22,EUR,
2019-05-04,1585017,1,1444,8,1709993,55,USD,
2019-05-04,1585017,2,1703,1,1709993,55,USD,
2019-05-04,1585018,1,727,9,2076403,43,USD,
2019-05-04,1585018,2,1697,5,2076403,43,USD,
2019-05-04,1585018,3,1443,3,2076403,43,USD,
2019-05-04,1585019,1,157,3,978532,42,GBP,
2019-05-04,1585019,2,1291,2,978532,42,GBP,
2019-05-04,1585019,3,1578,2,978532,42,GBP,
2019-05-04,1585020,1,1484,2,1355146,61,USD,
2019-05-04,1585021,1,146,1,408328,24,EUR,
2019-05-04,1585022,1,589,1,1242320,50,USD,
2019-05-04,1585022,2,524,5,1242320,50,USD,
2019-05-04,1585022,3,1513,2,1242320,50,USD,
2019-05-04,1585023,1,421,1,557814,19,EUR,
2019-05-04,1585024,1,1341,2,741037,30,EUR,
2019-05-04,1585024,2,616,4,741037,30,EUR,
2019-05-04,1585024,3,1661,3,741037,30,EUR,
2019-05-04,1585025,1,634,2,1235364,54,USD,
2019-05-04,1585025,2,49,1,1235364,54,USD,
2019-05-04,1585025,3,2240,1,1235364,54,USD,
2019-05-04,1585028,1,1623,7,1063572,37,GBP,
2019-05-04,1585028,2,1679,1,1063572,37,GBP,
2019-05-04,1585028,3,1715,3,1063572,37,GBP,
2019-05-04,1585029,1,1658,2,654459,15,EUR,
2019-05-04,1585029,2,1698,5,654459,15,EUR,
2019-05-04,1585030,1,112,2,428186,0,EUR,2019-05-09
2019-05-04,1585030,3,63,3,428186,0,EUR,2019-05-09
2019-05-04,1585031,1,497,4,1012443,39,GBP,
2019-05-04,1585032,1,1679,2,1792421,0,USD,2019-05-11
2019-05-04,1585032,2,1620,2,1792421,0,USD,2019-05-11
2019-05-04,1585032,3,2504,2,1792421,0,USD,2019-05-11
2019-05-04,1585032,4,1676,2,1792421,0,USD,2019-05-11
2019-05-04,1585032,5,442,1,1792421,0,USD,2019-05-11
2019-05-04,1585033,1,1055,2,921825,39,GBP,
2019-05-04,1585033,2,1313,5,921825,39,GBP,
